claim_id,product_name,category,brand,model_number,serial_number,retailer,purchase_date,purchase_price,warranty_duration_months,warranty_end_date,claim_date,product_age_days,remaining_warranty_days,fault_type,fault_covered,repair_history_count,serial_number_entered,serial_number_match,documents_provided,missing_document_count,claim_date_before_purchase,repair_date_before_purchase,class_label,split
CLM-001079,Television,Electronics,Vistara,VS-43,SN24853291,MegaMart Electronics,2022-12-26,477.06,24,2024-12-15,2024-12-13,718,2,Manufacturing defect,True,0,SN24853291,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001080,Refrigerator,Home Appliance,FrostLine,FL-300X,SN99287389,CityWide Appliances,2021-10-01,990.45,18,2023-03-25,2022-03-24,174,366,Manufacturing defect,True,3,SN99287389,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001081,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN77358318,TechHub Store,2023-05-13,1268.61,18,2024-11-03,2023-09-30,140,400,Manufacturing defect,True,1,SN77358338,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001082,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN16984668,TechHub Store,2021-08-09,942.3,24,2023-07-30,2021-09-01,23,697,Display fault,True,1,SN16984608,False,"receipt,warranty_card,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001083,Refrigerator,Home Appliance,FrostLine,FL-220,SN43482865,MegaMart Electronics,2023-09-11,931.23,12,2024-09-05,2024-01-25,136,224,Compressor failure,True,0,SN43484865,False,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001084,Laptop,Electronics,Vertex,VT-14,SN35322723,CityWide Appliances,2023-05-29,294.76,12,2024-05-23,2024-05-18,355,5,Battery defect,True,0,SN35322723,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001085,Washing Machine,Home Appliance,Cleanwave,CW-700,SN29623857,HomeStyle Retail,2024-07-12,1373.58,24,2026-07-02,2024-08-30,49,671,Component failure,True,1,SN29623857,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001086,Refrigerator,Home Appliance,FrostLine,FL-220,SN39766168,MegaMart Electronics,2021-07-06,1346.84,36,2024-06-20,2023-04-04,637,443,Battery defect,True,0,SN39766160,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001087,Television,Electronics,Vistara,VS-55UHD,SN43147569,MegaMart Electronics,2023-05-25,84.02,24,2025-05-14,2024-03-17,297,423,Component failure,True,3,SN43147569,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001088,Television,Electronics,Vistara,VS-43,SN67835429,MegaMart Electronics,2021-03-25,469.75,12,2022-03-20,2021-08-25,153,207,Motor malfunction,True,2,SN67835429,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,test
CLM-001089,Refrigerator,Home Appliance,FrostLine,FL-220,SN54454486,HomeStyle Retail,2022-11-16,1067.58,18,2024-05-09,2024-05-07,538,2,Motor malfunction,True,1,SN54454486,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001090,Laptop,Electronics,Vertex,VT-14,SN24276138,MegaMart Electronics,2025-03-02,732.28,24,2027-02-20,2025-10-13,225,495,Manufacturing defect,True,3,SN24276138,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001091,Smartphone,Electronics,Nova,NV-X1,SN93082165,MegaMart Electronics,2021-03-26,1124.58,24,2023-03-16,2021-07-15,111,609,Component failure,True,2,SN93082165,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001092,Laptop,Electronics,Vertex,VT-15Pro,SN85208373,CityWide Appliances,2023-12-29,1231.19,24,2025-12-18,2025-12-12,714,6,Motor malfunction,True,1,SN85208373,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001093,Smartphone,Electronics,Nova,NV-200,SN80298247,CityWide Appliances,2023-07-08,694.62,24,2025-06-27,2025-06-24,717,3,Battery defect,True,0,SN80298247,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001094,Washing Machine,Home Appliance,Cleanwave,CW-700,SN35526992,TechHub Store,2021-02-14,615.22,12,2022-02-09,2021-05-01,76,284,Display fault,True,3,SN35526992,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001095,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN63801036,HomeStyle Retail,2023-10-11,893.87,24,2025-09-30,2025-10-11,731,-11,Manufacturing defect,True,0,SN63831036,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001096,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN77621275,TechHub Store,2021-11-24,413.1,24,2023-11-14,2023-11-19,725,-5,Battery defect,True,2,SN77621275,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001097,Laptop,Electronics,Vertex,VT-14,SN40055302,MegaMart Electronics,2022-06-15,531.89,18,2023-12-07,2023-03-26,284,256,Motor malfunction,True,1,SN40055302,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001098,Television,Electronics,Vistara,VS-43,SN96223229,CityWide Appliances,2021-03-22,1142.31,24,2023-03-12,2022-01-02,286,434,Component failure,True,4,SN96223229,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001099,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN27933045,HomeStyle Retail,2023-12-31,576.69,12,2024-12-25,2024-07-16,198,162,Battery defect,True,4,SN27933045,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001100,Smartphone,Electronics,Nova,NV-200,SN39431208,TechHub Store,2022-08-27,699.6,18,2024-02-18,2024-02-25,547,-7,Motor malfunction,True,1,SN39431208,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001101,Television,Electronics,Vistara,VS-43,SN61268618,CityWide Appliances,2021-12-28,608.73,12,2022-12-23,2022-12-18,355,5,Motor malfunction,True,1,SN61268618,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001102,Washing Machine,Home Appliance,Cleanwave,CW-700,SN88069593,HomeStyle Retail,2024-07-06,744.28,24,2026-06-26,2025-02-26,235,485,Component failure,True,0,SN88069593,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001103,Smartphone,Electronics,Nova,NV-100,SN71658297,MegaMart Electronics,2023-07-03,180.22,12,2024-06-27,2024-03-14,255,105,Battery defect,True,0,SN71358297,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001104,Washing Machine,Home Appliance,Cleanwave,CW-700,SN62908270,TechHub Store,2023-10-02,683.91,36,2026-09-16,2023-11-24,53,1027,Manufacturing defect,True,0,SN62908270,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001105,Television,Electronics,Vistara,VS-43,SN80703020,MegaMart Electronics,2021-10-21,601.47,12,2022-10-16,2022-09-26,340,20,Battery defect,True,0,SN80703020,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001106,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN27740771,MegaMart Electronics,2021-07-24,676.66,18,2023-01-15,2023-01-20,545,-5,Motor malfunction,True,0,SN27740771,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,validation
CLM-001107,Smartphone,Electronics,Nova,NV-100,SN82795691,TechHub Store,2021-10-20,741.11,36,2024-10-04,2024-10-15,1091,-11,Motor malfunction,True,1,SN82795691,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001108,Television,Electronics,Vistara,VS-43,SN51256515,MegaMart Electronics,2024-12-19,679.82,12,2025-12-14,2025-10-13,298,62,Component failure,True,0,SN51256515,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001109,Smartphone,Electronics,Nova,NV-100,SN23799637,HomeStyle Retail,2021-04-25,980.09,18,2022-10-17,2021-09-08,136,404,Manufacturing defect,True,2,SN23799637,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001110,Smartphone,Electronics,Nova,NV-200,SN61725238,MegaMart Electronics,2023-11-14,765.11,36,2026-10-29,2026-11-08,1090,-10,Compressor failure,True,0,SN61723238,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001111,Television,Electronics,Vistara,VS-43,SN23654808,CityWide Appliances,2023-02-27,668.38,24,2025-02-16,2025-02-12,716,4,Motor malfunction,True,0,SN23654808,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001112,Television,Electronics,Vistara,VS-43,SN33899852,HomeStyle Retail,2023-01-02,698.36,12,2023-12-28,2023-12-24,356,4,Motor malfunction,True,3,SN33899852,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001113,Refrigerator,Home Appliance,FrostLine,FL-300X,SN56759534,CityWide Appliances,2024-05-13,1223.5,12,2025-05-08,2024-10-24,164,196,Compressor failure,True,3,SN56757534,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001114,Television,Electronics,Vistara,VS-43,SN98027250,MegaMart Electronics,2023-01-26,388.52,36,2026-01-10,2026-01-09,1079,1,Component failure,True,0,SN98027250,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001115,Laptop,Electronics,Vertex,VT-15Pro,SN29416986,MegaMart Electronics,2023-03-11,923.56,18,2024-09-01,2023-07-14,125,415,Display fault,True,0,SN29216986,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001116,Refrigerator,Home Appliance,FrostLine,FL-300X,SN28551745,TechHub Store,2022-12-24,999.9,18,2024-06-16,2024-03-01,433,107,Display fault,True,0,SN28571745,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001117,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN80725487,HomeStyle Retail,2024-01-31,1244.98,18,2025-07-24,2024-10-02,245,295,Component failure,True,0,SN80715487,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001118,Laptop,Electronics,Vertex,VT-14,SN24784930,MegaMart Electronics,2023-01-11,777.3,12,2024-01-06,2024-01-08,362,-2,Motor malfunction,True,1,SN24784930,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001119,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN42547451,MegaMart Electronics,2023-01-10,643.74,24,2024-12-30,2023-06-16,157,563,Manufacturing defect,True,0,SN42547451,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001120,Refrigerator,Home Appliance,FrostLine,FL-300X,SN59886613,MegaMart Electronics,2025-03-10,1729.56,12,2026-03-05,2025-04-02,23,337,Compressor failure,True,0,SN59886613,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001121,Smartphone,Electronics,Nova,NV-100,SN11674728,HomeStyle Retail,2024-04-06,770.97,12,2025-04-01,2024-06-27,82,278,Component failure,True,2,SN11674728,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001122,Laptop,Electronics,Vertex,VT-15Pro,SN69589132,TechHub Store,2025-04-17,515.8,12,2026-04-12,2025-09-27,163,197,Motor malfunction,True,1,SN69589132,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,test
CLM-001123,Smartphone,Electronics,Nova,NV-100,SN11458621,HomeStyle Retail,2021-08-16,1103.08,12,2022-08-11,2022-08-16,365,-5,Display fault,True,0,SN11458621,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001124,Television,Electronics,Vistara,VS-55UHD,SN40509683,HomeStyle Retail,2024-10-24,460.71,36,2027-10-09,2026-04-15,538,542,Manufacturing defect,True,0,SN40409683,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001125,Refrigerator,Home Appliance,FrostLine,FL-220,SN62652401,MegaMart Electronics,2023-12-05,1164.83,18,2025-05-28,2025-01-28,420,120,Battery defect,True,0,SN62652401,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001126,Refrigerator,Home Appliance,FrostLine,FL-300X,SN32122351,MegaMart Electronics,2021-06-08,965.46,24,2023-05-29,2023-04-17,678,42,Component failure,True,0,SN32122751,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001127,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN13764654,MegaMart Electronics,2022-07-07,443.43,12,2023-07-02,2023-07-01,359,1,Component failure,True,0,SN13764654,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001128,Smartphone,Electronics,Nova,NV-100,SN95683115,CityWide Appliances,2024-01-15,909.68,12,2025-01-09,2024-07-01,168,192,Motor malfunction,True,2,SN95683115,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001129,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN16449014,MegaMart Electronics,2021-06-24,1039.92,36,2024-06-08,2024-06-05,1077,3,Motor malfunction,True,0,SN16449014,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001130,Smartphone,Electronics,Nova,NV-200,SN57759672,CityWide Appliances,2021-01-18,900.55,36,2024-01-03,2023-11-18,1034,46,Compressor failure,True,4,SN57759672,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001131,Smartphone,Electronics,Nova,NV-100,SN13178988,HomeStyle Retail,2024-10-13,968.59,12,2025-10-08,2025-07-07,267,93,Battery defect,True,1,SN13178978,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001132,Television,Electronics,Vistara,VS-43,SN41080809,CityWide Appliances,2021-03-18,776.09,12,2022-03-13,2021-05-07,50,310,Compressor failure,True,0,SN41080809,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001133,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN93680829,CityWide Appliances,2021-11-26,713.36,36,2024-11-10,2022-08-31,278,802,Display fault,True,2,SN93680829,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001134,Television,Electronics,Vistara,VS-55UHD,SN23073617,TechHub Store,2021-03-23,703.46,36,2024-03-07,2021-09-02,163,917,Battery defect,True,1,SN23573617,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001135,Smartphone,Electronics,Nova,NV-200,SN87378080,HomeStyle Retail,2021-06-28,40.0,18,2022-12-20,2022-05-06,312,228,Component failure,True,0,SN81378080,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001136,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN97280725,CityWide Appliances,2024-12-26,1546.69,24,2026-12-16,2025-09-24,272,448,Manufacturing defect,True,3,SN97280725,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001137,Laptop,Electronics,Vertex,VT-14,SN69166889,HomeStyle Retail,2024-03-10,1035.78,18,2025-09-01,2025-05-04,420,120,Battery defect,True,3,SN69166889,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001138,Television,Electronics,Vistara,VS-43,SN93297363,CityWide Appliances,2022-10-05,1081.63,18,2024-03-28,2023-07-11,279,261,Compressor failure,True,0,SN33297363,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001139,Smartphone,Electronics,Nova,NV-200,SN19795032,MegaMart Electronics,2024-02-23,785.68,12,2025-02-17,2025-03-01,372,-12,Display fault,True,0,SN19795032,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001140,Television,Electronics,Vistara,VS-55UHD,SN24645711,MegaMart Electronics,2024-10-02,277.44,12,2025-09-27,2025-07-12,283,77,Display fault,True,2,SN27645711,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001141,Television,Electronics,Vistara,VS-55UHD,SN38539411,TechHub Store,2022-02-13,872.45,18,2023-08-07,2023-08-07,540,0,Display fault,True,0,SN38539411,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001142,Television,Electronics,Vistara,VS-43,SN95928388,MegaMart Electronics,2021-08-23,396.67,12,2022-08-18,2022-08-06,348,12,Battery defect,True,0,SN95928388,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001143,Television,Electronics,Vistara,VS-43,SN17258161,MegaMart Electronics,2021-03-06,1052.71,36,2024-02-19,2023-08-13,890,190,Motor malfunction,True,0,SN17258141,False,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001144,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN66334114,HomeStyle Retail,2024-07-25,934.77,12,2025-07-20,2024-09-14,51,309,Component failure,True,3,SN66334114,True,"receipt,warranty_card,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001145,Smartphone,Electronics,Nova,NV-200,SN66250794,HomeStyle Retail,2021-04-21,765.44,12,2022-04-16,2021-09-30,162,198,Motor malfunction,True,0,SN66750794,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001146,Television,Electronics,Vistara,VS-43,SN20443308,TechHub Store,2024-11-20,528.22,24,2026-11-10,2026-11-12,722,-2,Battery defect,True,1,SN20443308,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001147,Laptop,Electronics,Vertex,VT-15Pro,SN25248056,TechHub Store,2024-06-16,445.82,12,2025-06-11,2024-09-09,85,275,Motor malfunction,True,5,SN25248056,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001148,Refrigerator,Home Appliance,FrostLine,FL-220,SN14897064,MegaMart Electronics,2023-12-03,486.66,24,2025-11-22,2024-04-19,138,582,Compressor failure,True,0,SN14867064,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001149,Television,Electronics,Vistara,VS-43,SN59694974,TechHub Store,2024-01-24,636.12,24,2026-01-13,2026-01-14,721,-1,Motor malfunction,True,0,SN49694974,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001150,Refrigerator,Home Appliance,FrostLine,FL-300X,SN65573350,HomeStyle Retail,2023-10-26,1239.54,24,2025-10-15,2025-10-12,717,3,Motor malfunction,True,1,SN65573350,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001151,Laptop,Electronics,Vertex,VT-15Pro,SN33742466,HomeStyle Retail,2024-01-16,714.37,18,2025-07-09,2025-07-16,547,-7,Component failure,True,2,SN33742466,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001152,Refrigerator,Home Appliance,FrostLine,FL-220,SN21760181,TechHub Store,2024-01-17,1058.36,18,2025-07-10,2025-04-18,457,83,Manufacturing defect,True,3,SN21760181,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001153,Television,Electronics,Vistara,VS-43,SN95030306,HomeStyle Retail,2021-07-03,82.78,24,2023-06-23,2023-04-12,648,72,Display fault,True,5,SN45030306,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001154,Smartphone,Electronics,Nova,NV-200,SN26702129,HomeStyle Retail,2022-03-10,604.97,12,2023-03-05,2022-05-17,68,292,Compressor failure,True,0,SN26702126,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001155,Laptop,Electronics,Vertex,VT-15Pro,SN98406780,MegaMart Electronics,2024-12-12,1120.45,24,2026-12-02,2025-08-08,239,481,Display fault,True,0,SN98416780,False,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001156,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN54975010,MegaMart Electronics,2021-03-08,1371.69,12,2022-03-03,2021-12-08,275,85,Display fault,True,0,SN54975010,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001157,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN27296700,CityWide Appliances,2022-05-11,1485.18,24,2024-04-30,2023-06-27,412,308,Display fault,True,3,SN27296730,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001158,Laptop,Electronics,Vertex,VT-15Pro,SN94197247,CityWide Appliances,2022-10-14,924.06,18,2024-04-06,2023-03-02,139,401,Component failure,True,3,SN94697247,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001159,Smartphone,Electronics,Nova,NV-X1,SN82970485,CityWide Appliances,2021-07-10,508.02,12,2022-07-05,2021-10-06,88,272,Manufacturing defect,True,2,SN87970485,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001160,Smartphone,Electronics,Nova,NV-X1,SN39763482,MegaMart Electronics,2025-03-01,1061.66,24,2027-02-19,2026-03-12,376,344,Motor malfunction,True,0,SN39773482,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001161,Refrigerator,Home Appliance,FrostLine,FL-220,SN24888976,HomeStyle Retail,2024-09-12,320.38,12,2025-09-07,2025-08-30,352,8,Battery defect,True,0,SN24888976,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001162,Smartphone,Electronics,Nova,NV-200,SN58505926,CityWide Appliances,2021-09-09,642.66,12,2022-09-04,2021-12-20,102,258,Component failure,True,3,SN58505926,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001163,Laptop,Electronics,Vertex,VT-14,SN38225447,TechHub Store,2023-03-12,477.84,12,2024-03-06,2024-03-07,361,-1,Display fault,True,0,SN38225447,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001164,Washing Machine,Home Appliance,Cleanwave,CW-700,SN98538924,HomeStyle Retail,2022-10-05,1201.89,24,2024-09-24,2023-04-17,194,526,Motor malfunction,True,0,SN18538924,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001165,Washing Machine,Home Appliance,Cleanwave,CW-700,SN35883252,HomeStyle Retail,2022-12-12,1194.91,18,2024-06-04,2024-06-04,540,0,Battery defect,True,0,SN95883252,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001166,Smartphone,Electronics,Nova,NV-100,SN39495837,MegaMart Electronics,2025-04-08,582.32,12,2026-04-03,2026-04-04,361,-1,Compressor failure,True,4,SN39495837,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001167,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN72685550,TechHub Store,2021-09-17,643.16,12,2022-09-12,2022-09-19,367,-7,Battery defect,True,0,SN72685557,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001168,Television,Electronics,Vistara,VS-43,SN88335942,TechHub Store,2023-03-31,407.43,36,2026-03-15,2024-11-05,585,495,Component failure,True,3,SN88332942,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001169,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN91509842,HomeStyle Retail,2025-01-18,922.44,18,2026-07-12,2025-11-02,288,252,Motor malfunction,True,0,SN91569842,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001170,Television,Electronics,Vistara,VS-55UHD,SN88768256,HomeStyle Retail,2024-07-19,486.43,24,2026-07-09,2026-07-02,713,7,Manufacturing defect,True,0,SN88768756,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001171,Washing Machine,Home Appliance,Cleanwave,CW-700,SN38881529,TechHub Store,2021-08-23,407.63,12,2022-08-18,2021-12-06,105,255,Motor malfunction,True,4,SN38881529,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001172,Smartphone,Electronics,Nova,NV-200,SN38692049,HomeStyle Retail,2021-10-25,313.43,24,2023-10-15,2023-10-28,733,-13,Battery defect,True,1,SN38692449,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001173,Laptop,Electronics,Vertex,VT-14,SN87034049,CityWide Appliances,2021-05-16,726.47,18,2022-11-07,2021-09-08,115,425,Compressor failure,True,3,SN87034049,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001174,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN16280294,CityWide Appliances,2025-03-29,750.73,18,2026-09-20,2026-09-19,539,1,Display fault,True,4,SN16280294,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001175,Washing Machine,Home Appliance,Cleanwave,CW-700,SN48257007,MegaMart Electronics,2021-09-02,784.77,12,2022-08-28,2022-07-11,312,48,Manufacturing defect,True,1,SN48257007,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,test
CLM-001176,Smartphone,Electronics,Nova,NV-X1,SN12184030,MegaMart Electronics,2023-08-04,777.33,12,2024-07-29,2024-05-10,280,80,Compressor failure,True,5,SN17184030,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001177,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN92184286,MegaMart Electronics,2022-09-09,959.07,12,2023-09-04,2023-06-30,294,66,Motor malfunction,True,3,SN92184286,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001178,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN13930993,MegaMart Electronics,2024-11-27,683.52,36,2027-11-12,2025-08-12,258,822,Manufacturing defect,True,0,SN33930993,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
